CMDLINE python3 tmp/benchmark.py
MEM 867.660156 1523392948.8578
MEM 786.402344 1523392948.9582
MEM 937.480469 1523392949.0585
MEM 937.480469 1523392949.1589
MEM 754.011719 1523392949.2592
MEM 867.613281 1523392949.3596
MEM 867.613281 1523392949.4600
MEM 867.660156 1523392949.5604
MEM 869.417969 1523392949.6608
MEM 937.480469 1523392949.7612
MEM 937.480469 1523392949.8616
MEM 937.480469 1523392949.9620
MEM 937.480469 1523392950.0623
MEM 937.480469 1523392950.1627
MEM 956.343750 1523392950.2631
MEM 860.394531 1523392950.3635
MEM 914.398438 1523392950.4639
MEM 1112.578125 1523392950.5643
MEM 802.386719 1523392950.6648
MEM 683.582031 1523392950.7652
MEM 885.968750 1523392950.8656
MEM 760.878906 1523392950.9660
MEM 813.472656 1523392951.0663
MEM 866.582031 1523392951.1667
MEM 867.613281 1523392951.2671
MEM 848.277344 1523392951.3675
MEM 745.156250 1523392951.4678
MEM 871.996094 1523392951.5682
MEM 954.539062 1523392951.6686
MEM 987.796875 1523392951.7690
MEM 1074.785156 1523392951.8693
MEM 990.117188 1523392951.9697
MEM 975.164062 1523392952.0701
MEM 990.164062 1523392952.1705
MEM 990.117188 1523392952.2709
MEM 990.117188 1523392952.3712
MEM 990.164062 1523392952.4717
MEM 1108.710938 1523392952.5721
MEM 1112.578125 1523392952.6725
MEM 1128.347656 1523392952.7729
MEM 771.191406 1523392952.8733
MEM 679.207031 1523392952.9738
MEM 767.839844 1523392953.0742
MEM 987.757812 1523392953.1747
MEM 824.511719 1523392953.2751
MEM 876.847656 1523392953.3756
MEM 801.828125 1523392953.4761
MEM 539.871094 1523392953.5766
MEM 568.230469 1523392953.6770
MEM 656.765625 1523392953.7775
MEM 743.539062 1523392953.8779
MEM 933.773438 1523392953.9784
MEM 733.917969 1523392954.0788
MEM 788.316406 1523392954.1792
MEM 600.027344 1523392954.2796
MEM 624.519531 1523392954.3799
MEM 694.644531 1523392954.4803
MEM 659.761719 1523392954.5807
MEM 719.113281 1523392954.6811
MEM 774.800781 1523392954.7815
MEM 624.757812 1523392954.8818
MEM 664.093750 1523392954.9822
MEM 732.093750 1523392955.0825
MEM 964.644531 1523392955.1829
MEM 776.648438 1523392955.2833
MEM 830.273438 1523392955.3836
MEM 798.046875 1523392955.4840
MEM 763.757812 1523392955.5885
MEM 767.625000 1523392955.6888
MEM 753.960938 1523392955.7892
MEM 869.718750 1523392955.8895
MEM 747.261719 1523392955.9899
MEM 869.718750 1523392956.0902
MEM 827.179688 1523392956.1905
MEM 778.710938 1523392956.2908
MEM 869.718750 1523392956.3911
MEM 833.367188 1523392956.4915
MEM 676.058594 1523392956.5918
MEM 780.988281 1523392956.6921
MEM 869.718750 1523392956.7932
MEM 869.765625 1523392956.8935
MEM 783.351562 1523392956.9939
MEM 948.351562 1523392957.0942
MEM 869.765625 1523392957.1946
MEM 869.718750 1523392957.2949
MEM 869.765625 1523392957.3953
MEM 869.765625 1523392957.4957
MEM 747.261719 1523392957.5960
MEM 869.718750 1523392957.6964
MEM 859.921875 1523392957.7967
MEM 869.718750 1523392957.8971
MEM 798.562500 1523392957.9974
MEM 907.875000 1523392958.0978
MEM 751.125000 1523392958.1981
MEM 906.585938 1523392958.2984
MEM 869.765625 1523392958.3988
MEM 869.718750 1523392958.4992
MEM 913.332031 1523392958.5996
MEM 1114.683594 1523392958.7000
MEM 784.898438 1523392958.8004
MEM 773.332031 1523392958.9009
MEM 867.750000 1523392959.0014
MEM 757.312500 1523392959.1017
MEM 810.937500 1523392959.2021
MEM 864.304688 1523392959.3024
MEM 977.226562 1523392959.4028
MEM 901.214844 1523392959.5031
MEM 992.222656 1523392959.6039
MEM 992.269531 1523392959.7043
