CMDLINE python3 tmp/benchmark.py
MEM 982.464844 1523390807.6114
MEM 963.949219 1523390807.7118
MEM 963.902344 1523390807.8128
MEM 963.949219 1523390807.9132
MEM 864.386719 1523390808.0136
MEM 994.324219 1523390808.1139
MEM 963.949219 1523390808.2143
MEM 841.445312 1523390808.3147
MEM 963.902344 1523390808.4156
MEM 888.363281 1523390808.5160
MEM 963.902344 1523390808.6164
MEM 842.214844 1523390808.7167
MEM 967.511719 1523390808.8170
MEM 841.445312 1523390808.9174
MEM 992.777344 1523390809.0178
MEM 963.949219 1523390809.1181
MEM 963.902344 1523390809.2186
MEM 1010.093750 1523390809.3190
MEM 1208.867188 1523390809.4194
MEM 882.433594 1523390809.5197
MEM 867.515625 1523390809.6202
MEM 961.933594 1523390809.7207
MEM 849.433594 1523390809.8211
MEM 902.285156 1523390809.9215
MEM 955.394531 1523390810.0218
MEM 1057.230469 1523390810.1222
MEM 985.859375 1523390810.2226
MEM 1086.406250 1523390810.3236
MEM 1086.453125 1523390810.4240
MEM 1139.000000 1523390810.5243
MEM 1208.867188 1523390810.6247
MEM 1208.867188 1523390810.7251
MEM 1208.867188 1523390810.8255
MEM 1208.867188 1523390810.9259
MEM 1208.867188 1523390811.0263
MEM 1208.867188 1523390811.1266
MEM 1208.867188 1523390811.2270
MEM 1208.867188 1523390811.3274
MEM 1208.867188 1523390811.4277
MEM 1208.867188 1523390811.5281
MEM 1208.867188 1523390811.6285
MEM 1208.867188 1523390811.7289
MEM 1208.867188 1523390811.8292
MEM 1208.867188 1523390811.9296
MEM 1208.867188 1523390812.0300
MEM 1208.867188 1523390812.1304
MEM 1086.453125 1523390812.2307
MEM 1086.406250 1523390812.3311
MEM 1086.406250 1523390812.4315
MEM 1086.453125 1523390812.5319
MEM 1208.867188 1523390812.6325
MEM 1208.867188 1523390812.7329
MEM 1208.867188 1523390812.8332
MEM 1208.867188 1523390812.9336
MEM 1208.867188 1523390813.0339
MEM 1086.453125 1523390813.1343
MEM 1086.406250 1523390813.2347
MEM 1024.273438 1523390813.3350
MEM 1086.406250 1523390813.4358
MEM 1086.453125 1523390813.5362
MEM 1086.406250 1523390813.6365
MEM 1086.406250 1523390813.7369
MEM 1086.453125 1523390813.8372
MEM 1086.406250 1523390813.9376
MEM 1057.789062 1523390814.0379
MEM 1086.453125 1523390814.1383
MEM 1020.921875 1523390814.2386
MEM 1065.007812 1523390814.3390
MEM 1086.453125 1523390814.4393
