CMDLINE python3 tmp/benchmark.py
MEM 878.992188 1523394460.2308
MEM 878.992188 1523394460.3312
MEM 878.992188 1523394460.4316
MEM 878.992188 1523394460.5320
MEM 878.992188 1523394460.6324
MEM 803.316406 1523394460.7328
MEM 842.167969 1523394460.8332
MEM 680.812500 1523394460.9336
MEM 791.335938 1523394461.0339
MEM 791.335938 1523394461.1343
MEM 703.878906 1523394461.2347
MEM 756.531250 1523394461.3350
MEM 756.531250 1523394461.4355
MEM 711.671875 1523394461.5358
MEM 791.335938 1523394461.6362
MEM 791.335938 1523394461.7366
MEM 791.335938 1523394461.8371
MEM 791.335938 1523394461.9375
MEM 791.335938 1523394462.0379
MEM 672.941406 1523394462.1382
MEM 621.136719 1523394462.2385
MEM 634.074219 1523394462.3391
MEM 756.531250 1523394462.4395
MEM 756.578125 1523394462.5399
MEM 756.531250 1523394462.6406
MEM 843.929688 1523394462.7410
MEM 1001.453125 1523394462.8413
MEM 1001.453125 1523394462.9417
MEM 1001.453125 1523394463.0421
MEM 1001.453125 1523394463.1425
MEM 1001.453125 1523394463.2429
MEM 1001.453125 1523394463.3433
MEM 756.578125 1523394463.4436
MEM 681.250000 1523394463.5440
MEM 826.398438 1523394463.6444
MEM 826.398438 1523394463.7448
MEM 634.074219 1523394463.8453
MEM 756.531250 1523394463.9457
MEM 756.531250 1523394464.0460
MEM 756.578125 1523394464.1464
MEM 765.812500 1523394464.2467
MEM 826.398438 1523394464.3471
MEM 826.398438 1523394464.4476
MEM 826.398438 1523394464.5479
MEM 826.398438 1523394464.6483
MEM 826.398438 1523394464.7487
MEM 838.042969 1523394464.8491
MEM 743.125000 1523394464.9494
MEM 857.570312 1523394465.0498
MEM 1001.496094 1523394465.1502
MEM 691.304688 1523394465.2506
MEM 571.730469 1523394465.3509
MEM 768.183594 1523394465.4513
MEM 648.250000 1523394465.5517
MEM 699.812500 1523394465.6521
MEM 751.632812 1523394465.7524
MEM 756.531250 1523394465.8528
MEM 732.039062 1523394465.9533
MEM 784.117188 1523394466.0537
MEM 756.531250 1523394466.1541
MEM 818.449219 1523394466.2545
MEM 845.261719 1523394466.3548
MEM 974.683594 1523394466.4552
MEM 879.035156 1523394466.5556
MEM 830.050781 1523394466.6560
MEM 994.019531 1523394466.7563
MEM 870.527344 1523394466.8567
MEM 879.035156 1523394466.9572
MEM 879.082031 1523394467.0576
MEM 956.378906 1523394467.1580
MEM 1001.496094 1523394467.2583
MEM 1001.539062 1523394467.3587
MEM 634.074219 1523394467.4591
MEM 539.886719 1523394467.5595
MEM 606.675781 1523394467.6599
MEM 789.300781 1523394467.7603
MEM 675.039062 1523394467.8608
MEM 726.085938 1523394467.9612
MEM 777.390625 1523394468.0617
MEM 455.027344 1523394468.1621
MEM 455.027344 1523394468.2629
MEM 455.027344 1523394468.3633
MEM 455.027344 1523394468.4637
MEM 455.027344 1523394468.5640
MEM 455.027344 1523394468.6644
MEM 483.269531 1523394468.7649
MEM 483.269531 1523394468.8655
MEM 547.308594 1523394468.9658
MEM 596.765625 1523394469.0661
MEM 540.093750 1523394469.1666
MEM 616.339844 1523394469.2669
MEM 630.003906 1523394469.3672
MEM 653.464844 1523394469.4676
MEM 653.679688 1523394469.5679
MEM 647.277344 1523394469.6682
MEM 615.308594 1523394469.7685
MEM 710.183594 1523394469.8690
MEM 653.464844 1523394469.9693
MEM 653.679688 1523394470.0696
MEM 597.007812 1523394470.1700
MEM 597.007812 1523394470.2704
MEM 540.335938 1523394470.3707
MEM 658.230469 1523394470.4711
MEM 767.687500 1523394470.5714
MEM 663.867188 1523394470.6718
MEM 714.914062 1523394470.7722
MEM 765.445312 1523394470.8726
MEM 590.566406 1523394470.9729
MEM 596.496094 1523394471.0733
MEM 631.558594 1523394471.1737
MEM 596.734375 1523394471.2740
MEM 737.496094 1523394471.3744
MEM 596.734375 1523394471.4749
MEM 596.734375 1523394471.5780
MEM 685.070312 1523394471.6785
MEM 776.035156 1523394471.7790
MEM 962.144531 1523394471.8793
MEM 762.289062 1523394471.9797
MEM 812.820312 1523394472.0801
MEM 809.984375 1523394472.1805
MEM 765.382812 1523394472.2809
MEM 771.312500 1523394472.3812
MEM 774.406250 1523394472.4816
MEM 765.976562 1523394472.5819
MEM 719.238281 1523394472.6823
MEM 841.695312 1523394472.7827
MEM 803.023438 1523394472.8830
MEM 737.539062 1523394472.9834
MEM 841.695312 1523394473.0838
MEM 774.664062 1523394473.1842
MEM 596.734375 1523394473.2846
MEM 719.191406 1523394473.3850
MEM 774.921875 1523394473.4854
MEM 941.468750 1523394473.5857
MEM 841.742188 1523394473.6861
MEM 852.523438 1523394473.7865
MEM 841.742188 1523394473.8869
MEM 804.054688 1523394473.9872
MEM 918.781250 1523394474.0875
MEM 841.742188 1523394474.1879
MEM 719.238281 1523394474.2883
MEM 841.695312 1523394474.3891
MEM 762.289062 1523394474.4895
MEM 841.695312 1523394474.5899
MEM 719.238281 1523394474.6903
MEM 841.695312 1523394474.7907
MEM 791.558594 1523394474.8910
MEM 841.695312 1523394474.9917
MEM 841.742188 1523394475.0921
MEM 766.671875 1523394475.1924
MEM 964.156250 1523394475.2928
MEM 1044.378906 1523394475.3932
MEM 1086.660156 1523394475.4935
MEM 671.339844 1523394475.5939
MEM 776.699219 1523394475.6943
MEM 962.144531 1523394475.7947
MEM 762.031250 1523394475.8951
MEM 813.078125 1523394475.9954
MEM 820.554688 1523394476.0958
MEM 964.156250 1523394476.1962
MEM 870.097656 1523394476.2966
MEM 1024.785156 1523394476.3969
MEM 919.597656 1523394476.4972
MEM 1161.683594 1523394476.5980
MEM 1161.683594 1523394476.6984
MEM 1161.683594 1523394476.7988
MEM 1161.683594 1523394476.8992
MEM 1161.683594 1523394476.9997
MEM 1161.683594 1523394477.1001
MEM 1161.683594 1523394477.2024
MEM 1161.683594 1523394477.3028
MEM 1161.683594 1523394477.4032
MEM 1161.683594 1523394477.5036
MEM 1161.683594 1523394477.6040
MEM 1161.683594 1523394477.7044
MEM 1161.683594 1523394477.8048
MEM 1161.683594 1523394477.9052
MEM 1161.683594 1523394478.0055
MEM 1161.683594 1523394478.1059
MEM 1161.683594 1523394478.2063
MEM 1161.683594 1523394478.3066
MEM 1161.683594 1523394478.4070
MEM 964.246094 1523394478.5074
MEM 964.199219 1523394478.6078
MEM 964.199219 1523394478.7082
MEM 973.101562 1523394478.8086
MEM 984.050781 1523394478.9089
MEM 1086.660156 1523394479.0092
MEM 1086.660156 1523394479.1096
MEM 1086.660156 1523394479.2100
MEM 1086.660156 1523394479.3104
MEM 1086.660156 1523394479.4107
MEM 973.101562 1523394479.5111
MEM 913.410156 1523394479.6115
MEM 856.691406 1523394479.7119
MEM 991.785156 1523394479.8122
MEM 964.199219 1523394479.9126
MEM 964.246094 1523394480.0131
MEM 964.199219 1523394480.1135
MEM 964.199219 1523394480.2139
MEM 964.246094 1523394480.3142
MEM 964.199219 1523394480.4146
MEM 915.472656 1523394480.5150
MEM 1070.675781 1523394480.6154
MEM 859.527344 1523394480.7157
MEM 906.449219 1523394480.8161
MEM 1065.261719 1523394480.9164
MEM 854.371094 1523394481.0168
MEM 1086.660156 1523394481.1172
MEM 1067.109375 1523394481.2175
MEM 888.480469 1523394481.3179
MEM 629.472656 1523394481.4183
MEM 617.871094 1523394481.5186
MEM 671.753906 1523394481.6191
MEM 596.734375 1523394481.7195
MEM 596.734375 1523394481.8199
MEM 609.363281 1523394481.9203
MEM 672.617188 1523394482.0206
MEM 883.511719 1523394482.1210
MEM 738.312500 1523394482.2215
MEM 789.617188 1523394482.3220
MEM 841.179688 1523394482.4225
MEM 742.695312 1523394482.5228
MEM 841.695312 1523394482.6232
MEM 834.218750 1523394482.7236
MEM 964.156250 1523394482.8240
MEM 964.156250 1523394482.9243
MEM 964.156250 1523394483.0247
MEM 964.156250 1523394483.1251
MEM 964.156250 1523394483.2254
MEM 846.894531 1523394483.3258
MEM 936.871094 1523394483.4263
MEM 729.031250 1523394483.5267
MEM 841.695312 1523394483.6271
MEM 841.695312 1523394483.7275
MEM 737.281250 1523394483.8279
MEM 841.695312 1523394483.9283
MEM 841.695312 1523394484.0286
MEM 819.781250 1523394484.1291
MEM 841.695312 1523394484.2294
MEM 841.695312 1523394484.3298
MEM 841.695312 1523394484.4302
MEM 841.695312 1523394484.5306
MEM 841.695312 1523394484.6310
MEM 744.500000 1523394484.7314
MEM 719.191406 1523394484.8320
MEM 741.664062 1523394484.9324
MEM 855.875000 1523394485.0328
MEM 841.742188 1523394485.1332
MEM 841.695312 1523394485.2337
MEM 959.773438 1523394485.3341
MEM 1086.617188 1523394485.4344
MEM 1086.617188 1523394485.5348
MEM 1086.617188 1523394485.6352
MEM 1086.617188 1523394485.7356
MEM 1086.617188 1523394485.8360
MEM 1086.617188 1523394485.9363
MEM 841.742188 1523394486.0367
MEM 745.273438 1523394486.1371
MEM 876.500000 1523394486.2375
MEM 876.500000 1523394486.3378
MEM 719.238281 1523394486.4382
MEM 841.695312 1523394486.5386
MEM 841.695312 1523394486.6391
MEM 841.742188 1523394486.7395
MEM 841.179688 1523394486.8399
MEM 876.500000 1523394486.9403
MEM 876.500000 1523394487.0407
MEM 876.500000 1523394487.1412
MEM 876.500000 1523394487.2416
MEM 876.500000 1523394487.3420
MEM 929.910156 1523394487.4424
MEM 834.476562 1523394487.5428
MEM 888.480469 1523394487.6431
MEM 1086.660156 1523394487.7435
MEM 776.468750 1523394487.8439
MEM 659.468750 1523394487.9443
MEM 861.082031 1523394488.0447
MEM 734.445312 1523394488.1451
MEM 786.523438 1523394488.2455
MEM 837.312500 1523394488.3458
MEM 841.695312 1523394488.4462
MEM 817.976562 1523394488.5465
MEM 869.281250 1523394488.6470
MEM 841.695312 1523394488.7474
MEM 904.644531 1523394488.8477
MEM 931.714844 1523394488.9480
MEM 1060.363281 1523394489.0484
MEM 964.199219 1523394489.1487
MEM 919.597656 1523394489.2491
MEM 1085.113281 1523394489.3494
MEM 962.136719 1523394489.4498
MEM 964.199219 1523394489.5503
MEM 964.246094 1523394489.6506
MEM 1048.246094 1523394489.7510
MEM 1086.660156 1523394489.8513
MEM 1086.703125 1523394489.9517
MEM 720.523438 1523394490.0521
MEM 540.460938 1523394490.1525
MEM 600.859375 1523394490.2529
MEM 790.371094 1523394490.3533
MEM 675.593750 1523394490.4537
MEM 726.640625 1523394490.5541
MEM 777.687500 1523394490.6544
MEM 568.535156 1523394490.7548
MEM 638.746094 1523394490.8552
MEM 843.710938 1523394490.9556
MEM 707.535156 1523394491.0560
MEM 758.582031 1523394491.1563
MEM 809.371094 1523394491.2567
MEM 596.632812 1523394491.3571
MEM 662.117188 1523394491.4575
MEM 666.500000 1523394491.5578
MEM 615.550781 1523394491.6582
MEM 746.777344 1523394491.7586
MEM 596.734375 1523394491.8591
MEM 631.535156 1523394491.9594
MEM 745.308594 1523394492.0599
MEM 839.726562 1523394492.1605
MEM 729.031250 1523394492.2609
MEM 781.109375 1523394492.3612
MEM 832.929688 1523394492.4616
MEM 841.695312 1523394492.5620
MEM 832.929688 1523394492.6623
MEM 841.695312 1523394492.7627
MEM 841.179688 1523394492.8631
MEM 719.238281 1523394492.9634
MEM 797.351562 1523394493.0638
MEM 731.609375 1523394493.1641
MEM 719.238281 1523394493.2645
MEM 841.695312 1523394493.3649
MEM 760.484375 1523394493.4652
MEM 597.761719 1523394493.5656
MEM 723.832031 1523394493.6659
MEM 820.812500 1523394493.7662
MEM 841.742188 1523394493.8666
MEM 740.632812 1523394493.9669
MEM 904.085938 1523394494.0673
MEM 841.742188 1523394494.1676
MEM 841.695312 1523394494.2684
MEM 850.597656 1523394494.3688
MEM 841.742188 1523394494.4691
MEM 719.238281 1523394494.5695
MEM 841.695312 1523394494.6699
MEM 817.203125 1523394494.7703
MEM 841.695312 1523394494.8706
MEM 756.101562 1523394494.9710
MEM 854.070312 1523394495.0714
MEM 719.238281 1523394495.1717
MEM 854.843750 1523394495.2721
MEM 841.742188 1523394495.3724
MEM 836.539062 1523394495.4727
MEM 858.753906 1523394495.5742
MEM 1086.660156 1523394495.6746
MEM 734.703125 1523394495.7750
MEM 716.691406 1523394495.8753
MEM 833.218750 1523394495.9757
MEM 723.101562 1523394496.0761
MEM 774.664062 1523394496.1765
MEM 825.710938 1523394496.2768
MEM 890.937500 1523394496.3772
MEM 964.156250 1523394496.4776
MEM 927.332031 1523394496.5779
MEM 1080.472656 1523394496.6783
MEM 978.636719 1523394496.7786
MEM 1161.683594 1523394496.8791
MEM 1161.683594 1523394496.9795
MEM 1161.683594 1523394497.0799
MEM 1161.683594 1523394497.1802
MEM 1161.683594 1523394497.2807
MEM 1161.683594 1523394497.3810
MEM 1161.683594 1523394497.4815
MEM 1161.683594 1523394497.5819
MEM 1161.683594 1523394497.6824
MEM 1161.683594 1523394497.7828
MEM 1161.683594 1523394497.8833
MEM 1161.683594 1523394497.9837
MEM 1161.683594 1523394498.0841
MEM 1161.683594 1523394498.1845
MEM 1161.683594 1523394498.2849
MEM 1161.683594 1523394498.3853
MEM 1161.683594 1523394498.4857
MEM 1161.683594 1523394498.5862
MEM 965.015625 1523394498.6865
MEM 842.769531 1523394498.7869
MEM 964.199219 1523394498.8874
MEM 964.199219 1523394498.9878
MEM 964.246094 1523394499.0882
MEM 1047.988281 1523394499.1886
MEM 1086.660156 1523394499.2891
MEM 1086.660156 1523394499.3895
MEM 1086.660156 1523394499.4900
MEM 1086.660156 1523394499.5905
MEM 1086.660156 1523394499.6909
MEM 964.246094 1523394499.7912
MEM 964.199219 1523394499.8916
MEM 904.386719 1523394499.9919
MEM 854.113281 1523394500.0923
MEM 968.839844 1523394500.1927
MEM 964.246094 1523394500.2931
MEM 846.636719 1523394500.3935
MEM 966.003906 1523394500.4938
MEM 964.246094 1523394500.5943
MEM 964.199219 1523394500.6946
MEM 964.199219 1523394500.7954
MEM 964.246094 1523394500.8958
MEM 927.589844 1523394500.9962
MEM 964.199219 1523394501.0969
MEM 964.246094 1523394501.1974
MEM 935.324219 1523394501.2978
MEM 1086.660156 1523394501.3982
MEM 1113.773438 1523394501.4986
MEM 770.281250 1523394501.5989
MEM 625.070312 1523394501.6996
MEM 694.933594 1523394501.8001
MEM 700.089844 1523394501.9005
MEM 626.871094 1523394502.0009
MEM 630.222656 1523394502.1013
MEM 656.546875 1523394502.2016
MEM 717.968750 1523394502.3020
MEM 940.464844 1523394502.4024
MEM 771.546875 1523394502.5028
MEM 822.593750 1523394502.6033
MEM 759.945312 1523394502.7038
MEM 795.265625 1523394502.8060
MEM 832.195312 1523394502.9064
MEM 894.007812 1523394503.0067
MEM 992.492188 1523394503.1071
MEM 992.492188 1523394503.2075
MEM 992.492188 1523394503.3079
MEM 992.492188 1523394503.4083
MEM 992.492188 1523394503.5087
MEM 881.933594 1523394503.6092
MEM 972.941406 1523394503.7096
MEM 771.289062 1523394503.8100
MEM 870.031250 1523394503.9104
MEM 870.031250 1523394504.0108
MEM 780.828125 1523394504.1112
MEM 870.031250 1523394504.2116
MEM 870.031250 1523394504.3119
MEM 864.617188 1523394504.4123
MEM 870.031250 1523394504.5127
MEM 870.031250 1523394504.6132
MEM 870.031250 1523394504.7136
MEM 870.031250 1523394504.8139
MEM 870.031250 1523394504.9143
MEM 782.375000 1523394505.0148
MEM 747.527344 1523394505.1151
MEM 856.324219 1523394505.2155
MEM 870.031250 1523394505.3159
MEM 870.078125 1523394505.4163
MEM 845.539062 1523394505.5167
MEM 928.039062 1523394505.6171
MEM 1114.953125 1523394505.7180
MEM 1114.953125 1523394505.8184
MEM 1114.953125 1523394505.9188
MEM 1114.953125 1523394506.0191
MEM 1114.953125 1523394506.1195
MEM 1114.953125 1523394506.2198
MEM 870.078125 1523394506.3202
MEM 747.574219 1523394506.4212
MEM 904.835938 1523394506.5216
MEM 904.835938 1523394506.6220
MEM 870.078125 1523394506.7224
MEM 870.031250 1523394506.8228
MEM 870.031250 1523394506.9232
MEM 984.757812 1523394507.0235
MEM 808.414062 1523394507.1239
MEM 904.835938 1523394507.2243
MEM 904.835938 1523394507.3247
MEM 904.835938 1523394507.4250
MEM 904.835938 1523394507.5254
MEM 904.835938 1523394507.6258
MEM 895.082031 1523394507.7262
MEM 780.828125 1523394507.8266
MEM 992.492188 1523394507.9270
MEM 1040.230469 1523394508.0274
MEM 803.515625 1523394508.1278
MEM 731.621094 1523394508.2282
MEM 851.777344 1523394508.3285
MEM 748.859375 1523394508.4290
MEM 800.679688 1523394508.5294
MEM 851.468750 1523394508.6298
MEM 870.031250 1523394508.7302
MEM 828.265625 1523394508.8307
MEM 893.234375 1523394508.9312
MEM 870.031250 1523394509.0319
MEM 881.675781 1523394509.1323
MEM 897.660156 1523394509.2327
MEM 1027.597656 1523394509.3330
MEM 930.402344 1523394509.4334
MEM 883.480469 1523394509.5338
MEM 1049.253906 1523394509.6341
MEM 920.863281 1523394509.7345
MEM 965.207031 1523394509.8349
MEM 992.582031 1523394509.9353
MEM 994.339844 1523394510.0357
MEM 1114.996094 1523394510.1361
MEM 1048.265625 1523394510.2365
MEM 1237.500000 1523394510.3370
MEM 764.070312 1523394510.4374
MEM 650.878906 1523394510.5377
MEM 751.597656 1523394510.6381
MEM 782.199219 1523394510.7384
MEM 711.171875 1523394510.8389
MEM 761.960938 1523394510.9393
MEM 717.074219 1523394511.0398
MEM 540.226562 1523394511.1401
MEM 540.226562 1523394511.2404
MEM 540.226562 1523394511.3408
MEM 540.226562 1523394511.4411
MEM 568.585938 1523394511.5414
MEM 568.585938 1523394511.6419
MEM 568.585938 1523394511.7425
MEM 596.945312 1523394511.8429
MEM 596.945312 1523394511.9436
MEM 579.777344 1523394512.0440
MEM 568.691406 1523394512.1445
MEM 638.042969 1523394512.2448
MEM 678.468750 1523394512.3452
MEM 613.757812 1523394512.4456
MEM 710.179688 1523394512.5462
MEM 653.460938 1523394512.6466
MEM 710.179688 1523394512.7471
MEM 637.476562 1523394512.8475
MEM 609.375000 1523394512.9479
MEM 710.179688 1523394513.0486
MEM 653.460938 1523394513.1489
MEM 710.179688 1523394513.2493
MEM 597.003906 1523394513.3499
MEM 597.003906 1523394513.4503
MEM 597.003906 1523394513.5510
MEM 692.726562 1523394513.6515
MEM 805.140625 1523394513.7519
MEM 886.781250 1523394513.8522
MEM 767.714844 1523394513.9527
MEM 818.503906 1523394514.0532
MEM 597.003906 1523394514.1536
MEM 610.406250 1523394514.2539
MEM 666.867188 1523394514.3543
MEM 632.007812 1523394514.4546
MEM 718.171875 1523394514.5550
MEM 747.046875 1523394514.6555
MEM 597.003906 1523394514.7559
MEM 626.675781 1523394514.8562
MEM 690.160156 1523394514.9566
MEM 910.078125 1523394515.0570
MEM 741.417969 1523394515.1575
MEM 792.722656 1523394515.2580
MEM 719.507812 1523394515.3586
MEM 841.964844 1523394515.4589
MEM 841.964844 1523394515.5593
MEM 841.964844 1523394515.6596
MEM 841.964844 1523394515.7600
MEM 719.507812 1523394515.8604
MEM 829.074219 1523394515.9608
MEM 738.582031 1523394516.0612
MEM 719.507812 1523394516.1615
MEM 841.964844 1523394516.2619
MEM 723.628906 1523394516.3624
MEM 841.964844 1523394516.4628
MEM 719.460938 1523394516.5635
MEM 766.246094 1523394516.6638
MEM 879.089844 1523394516.7642
MEM 842.011719 1523394516.8647
MEM 841.964844 1523394516.9657
MEM 842.011719 1523394517.0661
MEM 738.066406 1523394517.1665
MEM 858.722656 1523394517.2669
MEM 842.011719 1523394517.3673
MEM 719.507812 1523394517.4677
MEM 796.847656 1523394517.5681
MEM 719.507812 1523394517.6687
MEM 841.964844 1523394517.7691
MEM 719.507812 1523394517.8696
MEM 841.964844 1523394517.9703
MEM 963.910156 1523394518.0707
MEM 806.386719 1523394518.1711
MEM 963.394531 1523394518.2715
MEM 842.011719 1523394518.3719
MEM 941.480469 1523394518.4723
MEM 964.468750 1523394518.5728
MEM 1086.929688 1523394518.6733
MEM 598.031250 1523394518.7737
MEM 707.175781 1523394518.8741
MEM 942.304688 1523394518.9745
MEM 748.378906 1523394519.0750
MEM 799.425781 1523394519.1754
MEM 752.761719 1523394519.2758
MEM 964.425781 1523394519.3762
MEM 938.945312 1523394519.4766
MEM 964.468750 1523394519.5770
MEM 884.500000 1523394519.6773
MEM 1095.179688 1523394519.7777
MEM 1161.953125 1523394519.8781
MEM 1161.953125 1523394519.9785
MEM 1161.953125 1523394520.0789
MEM 1161.953125 1523394520.1793
MEM 1161.953125 1523394520.2796
MEM 1161.953125 1523394520.3800
MEM 1161.953125 1523394520.4803
MEM 1161.953125 1523394520.5853
MEM 1161.953125 1523394520.6857
MEM 1161.953125 1523394520.7861
MEM 1161.953125 1523394520.8864
MEM 1161.953125 1523394520.9868
MEM 1161.953125 1523394521.0872
MEM 1161.953125 1523394521.1876
MEM 1161.953125 1523394521.2880
MEM 1161.953125 1523394521.3883
MEM 1161.953125 1523394521.4887
MEM 1161.953125 1523394521.5891
MEM 1043.144531 1523394521.6895
MEM 947.195312 1523394521.7899
MEM 964.468750 1523394521.8903
MEM 1004.171875 1523394521.9906
MEM 876.296875 1523394522.0910
MEM 1086.929688 1523394522.1914
MEM 1086.929688 1523394522.2918
MEM 1086.929688 1523394522.3921
MEM 1086.929688 1523394522.4925
MEM 1086.929688 1523394522.5929
MEM 1086.929688 1523394522.6932
MEM 850.867188 1523394522.7936
MEM 964.468750 1523394522.8940
MEM 954.671875 1523394522.9944
MEM 928.890625 1523394523.0948
MEM 1040.007812 1523394523.1951
MEM 892.796875 1523394523.2956
MEM 923.734375 1523394523.3959
MEM 1035.367188 1523394523.4963
MEM 867.015625 1523394523.5966
MEM 964.468750 1523394523.6970
MEM 971.945312 1523394523.7974
MEM 964.515625 1523394523.8978
MEM 964.468750 1523394523.9982
MEM 964.468750 1523394524.0987
MEM 964.515625 1523394524.1991
MEM 971.945312 1523394524.2995
MEM 1086.929688 1523394524.3999
MEM 1184.683594 1523394524.5003
MEM 597.003906 1523394524.6007
MEM 631.804688 1523394524.7011
MEM 672.023438 1523394524.8016
MEM 597.003906 1523394524.9019
MEM 638.765625 1523394525.0024
MEM 631.804688 1523394525.1029
MEM 612.726562 1523394525.2033
MEM 675.207031 1523394525.3037
MEM 887.648438 1523394525.4041
MEM 738.839844 1523394525.5045
MEM 790.144531 1523394525.6050
MEM 841.707031 1523394525.7055
MEM 744.253906 1523394525.8058
MEM 841.964844 1523394525.9062
MEM 836.550781 1523394526.0066
MEM 964.425781 1523394526.1070
MEM 964.425781 1523394526.2073
MEM 964.425781 1523394526.3077
MEM 964.425781 1523394526.4081
MEM 964.425781 1523394526.5085
MEM 844.070312 1523394526.6089
MEM 934.046875 1523394526.7094
MEM 724.660156 1523394526.8098
MEM 876.769531 1523394526.9101
MEM 876.769531 1523394527.0105
MEM 789.312500 1523394527.1109
MEM 841.964844 1523394527.2113
MEM 841.964844 1523394527.3116
MEM 793.238281 1523394527.4120
MEM 876.769531 1523394527.5124
MEM 876.769531 1523394527.6128
MEM 876.769531 1523394527.7132
MEM 876.769531 1523394527.8136
MEM 876.769531 1523394527.9140
MEM 876.769531 1523394528.0143
MEM 676.406250 1523394528.1147
MEM 830.835938 1523394528.2151
MEM 841.964844 1523394528.3155
MEM 842.011719 1523394528.4179
MEM 830.105469 1523394528.5183
MEM 916.730469 1523394528.6187
MEM 1086.886719 1523394528.7191
MEM 1086.886719 1523394528.8195
MEM 1086.886719 1523394528.9198
MEM 1086.886719 1523394529.0202
MEM 1086.886719 1523394529.1206
MEM 1086.886719 1523394529.2210
MEM 842.011719 1523394529.3214
MEM 754.308594 1523394529.4223
MEM 911.832031 1523394529.5227
MEM 911.832031 1523394529.6231
MEM 842.011719 1523394529.7235
MEM 841.964844 1523394529.8239
MEM 841.964844 1523394529.9243
MEM 954.371094 1523394530.0246
MEM 790.402344 1523394530.1250
MEM 911.832031 1523394530.2254
MEM 911.832031 1523394530.3257
MEM 911.832031 1523394530.4261
MEM 911.832031 1523394530.5265
MEM 911.832031 1523394530.6268
MEM 846.132812 1523394530.7272
MEM 723.113281 1523394530.8276
MEM 964.425781 1523394530.9280
MEM 979.679688 1523394531.0284
MEM 747.089844 1523394531.1288
MEM 685.339844 1523394531.2294
MEM 797.578125 1523394531.3297
MEM 962.414062 1523394531.4302
MEM 766.683594 1523394531.5307
MEM 817.988281 1523394531.6312
MEM 832.683594 1523394531.7315
MEM 792.207031 1523394531.8319
MEM 858.464844 1523394531.9324
MEM 840.160156 1523394532.0328
MEM 926.632812 1523394532.1332
MEM 846.132812 1523394532.2335
MEM 976.585938 1523394532.3338
MEM 879.906250 1523394532.4342
MEM 842.011719 1523394532.5346
MEM 1000.562500 1523394532.6350
MEM 870.367188 1523394532.7354
MEM 915.742188 1523394532.8358
MEM 1081.000000 1523394532.9362
MEM 964.468750 1523394533.0367
MEM 1086.929688 1523394533.1371
MEM 992.097656 1523394533.2375
MEM 1209.433594 1523394533.3379
MEM 776.738281 1523394533.4384
MEM 633.605469 1523394533.5407
MEM 726.656250 1523394533.6411
MEM 905.871094 1523394533.7415
MEM 706.789062 1523394533.8418
MEM 758.351562 1523394533.9422
MEM 690.546875 1523394534.0425
MEM 717.109375 1523394534.1430
MEM 811.527344 1523394534.2435
MEM 698.769531 1523394534.3439
MEM 749.558594 1523394534.4442
MEM 800.347656 1523394534.5446
MEM 568.535156 1523394534.6451
MEM 629.632812 1523394534.7454
MEM 673.460938 1523394534.8457
MEM 568.535156 1523394534.9461
MEM 703.109375 1523394535.0464
MEM 568.535156 1523394535.1468
MEM 592.250000 1523394535.2471
MEM 640.863281 1523394535.3474
MEM 717.882812 1523394535.4478
MEM 933.945312 1523394535.5482
MEM 727.644531 1523394535.6485
MEM 778.691406 1523394535.7488
MEM 753.683594 1523394535.8492
MEM 717.074219 1523394535.9496
MEM 721.457031 1523394536.0500
MEM 726.355469 1523394536.1503
MEM 813.496094 1523394536.2507
MEM 691.039062 1523394536.3510
MEM 813.496094 1523394536.4514
MEM 796.480469 1523394536.5517
MEM 741.050781 1523394536.6521
MEM 691.039062 1523394536.7525
MEM 799.316406 1523394536.8529
MEM 681.453125 1523394536.9532
MEM 802.882812 1523394537.0535
MEM 839.019531 1523394537.1539
MEM 813.542969 1523394537.2542
MEM 813.496094 1523394537.3550
MEM 813.542969 1523394537.4553
MEM 701.347656 1523394537.5557
MEM 813.496094 1523394537.6573
MEM 813.542969 1523394537.7577
MEM 691.039062 1523394537.8581
MEM 716.816406 1523394537.9585
MEM 813.496094 1523394538.0589
MEM 813.496094 1523394538.1598
MEM 813.496094 1523394538.2601
MEM 774.824219 1523394538.3605
MEM 881.300781 1523394538.4608
MEM 723.519531 1523394538.5612
MEM 878.980469 1523394538.6616
MEM 813.542969 1523394538.7619
MEM 840.824219 1523394538.8623
MEM 898.617188 1523394538.9626
MEM 1058.460938 1523394539.0630
MEM 748.269531 1523394539.1635
MEM 707.437500 1523394539.2638
MEM 851.539062 1523394539.3642
MEM 732.636719 1523394539.4646
MEM 784.714844 1523394539.5650
MEM 835.761719 1523394539.6653
MEM 949.457031 1523394539.7657
MEM 878.601562 1523394539.8660
MEM 964.195312 1523394539.9670
MEM 964.242188 1523394540.0674
MEM 1028.132812 1523394540.1677
MEM 1161.679688 1523394540.2682
MEM 1161.679688 1523394540.3686
MEM 1161.679688 1523394540.4690
MEM 1161.679688 1523394540.5694
MEM 1161.679688 1523394540.6698
MEM 1161.679688 1523394540.7702
MEM 1161.679688 1523394540.8707
MEM 1161.679688 1523394540.9711
MEM 1161.679688 1523394541.0715
MEM 1161.679688 1523394541.1719
MEM 1161.679688 1523394541.2723
MEM 1161.679688 1523394541.3727
MEM 1161.679688 1523394541.4731
MEM 1161.679688 1523394541.5752
MEM 1161.679688 1523394541.6757
MEM 1161.679688 1523394541.7761
